movie_id,actor_id
5393,15903
5393,43120
5393,11863
5393,43121
5393,8316
9095,1204
9095,6949
9095,47722
9095,5658
9095,515
8874,1204
8874,20212
8874,6941
8874,4757
8874,6541
11467,1204
11467,7904
11467,1922
11467,3036
11467,5587
320,1158
320,2157
320,448
320,16307
320,42993
199,2387
199,2388
199,1213786
199,2390
199,2391
20533,16851
20533,6949
20533,19537
20533,17288
20533,21200
10684,5292
10684,5344
10684,38560
10684,1892
10684,21030
1624,206
1624,16307
1624,2130
1624,7906
1624,12967
325789,17419
325789,9824
325789,5723
325789,1670
325789,4589
113464,3359
113464,14061
113464,856
113464,7450
113464,6487
888,1230
888,20
888,8872
888,12929
888,6677
82675,3896
82675,11825
82675,10696
82675,1118
82675,56680
4256,6736
4256,35597
4256,35799
4256,6952
4256,35548
1493,18277
1493,4589
1493,3895
1493,11850
1493,1748
88751,18269
88751,27972
88751,70785
88751,62856
88751,70786
11130,1813
11130,5823
11130,1210
11130,655
11130,33656
9944,1204
9944,5292
9944,9880
9944,7676
9944,12074
10731,4038
10731,2176
10731,18248
10731,57829
10731,11367
7350,514
7350,192
7350,52601
7350,18292
7350,52603
9869,3
9869,10427
9869,29459
9869,2155
9869,1292
4379,16866
4379,6352
4379,15424
4379,27102
4379,36801
146233,6968
146233,131
146233,17142
146233,49
146233,6832
2034,5292
2034,569
2034,349
2034,13022
2034,1166
926,12898
926,10205
926,4566
926,4252
926,6807
4248,1772
4248,9562
4248,35768
4248,35690
4248,212
64328,9273
64328,41088
64328,5081
64328,17697
64328,58225
36647,10814
36647,10822
36647,10823
36647,10824
36647,10825
7214,2231
7214,10689
7214,52037
7214,53184
7214,38673
1537,880
1537,2231
1537,17358
1537,3051
1537,2226
9360,16866
9360,9778
9360,10127
9360,7036
9360,887
6282,15555
6282,28472
6282,1230
6282,59592
6282,77897
508,116
508,7059
508,7056
508,350
508,3291
9487,1979
9487,15886
9487,17265
9487,89784
9487,5149
768,85
768,69122
768,65
768,1923
768,385
2636,16483
2636,4430
2636,4512
2636,522
2636,21315
10478,1269
10478,25129
10478,11159
10478,156756
10478,14343
27983,40174
27983,4958
27983,37446
27983,41217
27983,153582
9981,23659
9981,3087
9981,61114
9981,1475
9981,27972
7453,7060
7453,11664
7453,6807
7453,4239
7453,6949
15045,77330
15045,77799
15045,31135
15045,15564
15045,60506
7737,63
7737,18041
7737,17303
7737,20508
7737,51944
232672,69597
232672,19292
232672,63234
232672,98285
232672,53256
17379,15758
17379,36424
17379,16327
17379,4808
17379,3128
8987,5064
8987,11064
8987,4724
8987,4589
8987,4764
11359,69301
11359,69302
11359,32225
11359,28633
11359,1318612
82525,59175
82525,60900
82525,27428
82525,1121
82525,3136
9759,16828
9759,326
9759,976
9759,10860
9759,3905
9486,10730
9486,6949
9486,57669
9486,47931
9486,18025
9906,1204
9906,5064
9906,2963
9906,13242
9906,11357
841,6677
841,12513
841,12514
841,1370
841,12515
4688,38940
4688,38941
4688,29234
4688,38942
4688,38943
4148,6193
4148,204
4148,335
4148,17696
4148,35029
2207,62
2207,4239
2207,52
2207,22820
2207,22821
9381,12835
9381,1620
9381,59373
9381,2192
9381,44079
9625,23880
9625,35689
9625,4029
9625,1248
9625,17225
9304,2232
9304,1533
9304,1166
9304,26510
9304,186573
20856,86653
20856,86654
20856,58478
20856,58368
20856,45863
5955,514
5955,6383
5955,15735
5955,32
5955,13333
9899,4756
9899,139
9899,23659
9899,52313
9899,60136
9826,1954
9826,56128
9826,4515
9826,1922
9826,1736
21355,1892
21355,9976
21355,955
21355,9880
21355,418
10858,4173
10858,11148
10858,6280
10858,228
10858,382
11439,3061
11439,517
11439,19498
11439,2109
11439,207
9457,4515
9457,10696
9457,16293
9457,18916
9457,154644
12412,15543
12412,8177
12412,10964
12412,1241
12412,21965
13184,2963
13184,74747
13184,66762
13184,76484
13184,76485
2185,12898
2185,14343
2185,9657
2185,11107
2185,11664
6639,3810
6639,50994
6639,4589
6639,5887
6639,1210
38153,6952
38153,55636
38153,2713
38153,32747
38153,32897
58233,10730
58233,17287
58233,12214
58233,10882
58233,206919
116977,6952
116977,76669
116977,5958
116977,52605
116977,1062
68734,880
68734,17419
68734,1903
68734,1230
68734,8536
5503,3
5503,2176
5503,6068
5503,1231
5503,532
27573,17276
27573,4491
27573,114144
27573,6751
27573,88550
819,380
819,287
819,4724
819,12261
819,12260
1369,16483
1369,16554
1369,16119
1369,782
1369,16578
9623,3416
9623,7447
9623,24045
9623,8256
9623,4691
10895,33923
10895,67369
10895,13819
10895,5463
10895,67370
10935,10823
10935,4690
10935,5049
10935,17882
10935,8975
834,3967
834,100
834,2220
834,3969
834,937
228066,5530
228066,10980
228066,567269
228066,125660
228066,4391
711,738
711,10689
711,1164
711,10690
711,6485
10468,18277
10468,110
10468,17287
10468,20
10468,21088
10027,1336
10027,192
10027,382
10027,9831
10027,8032
11812,6941
11812,18979
11812,11155
11812,11826
11812,23532
37233,500
37233,10478
37233,193
37233,18686
37233,228
37950,29222
37950,58370
37950,49918
37950,3309
37950,10825
27582,976
27582,11107
27582,55636
27582,142953
27582,3417
64688,38673
64688,21007
64688,60073
64688,54697
64688,475512
509,1204
509,3291
509,18022
509,41043
509,7026
7443,2461
7443,8436
7443,9191
7443,11356
7443,34902
5966,7399
5966,4491
5966,1233
5966,23959
5966,7447
11066,776
11066,59153
11066,4587
11066,58563
11066,10661
136795,18277
136795,55536
136795,76961
136795,4688
136795,1213573
8095,3635
8095,5341
8095,35321
8095,7505
8095,2641
87826,3136
87826,32895
87826,31903
87826,91609
87826,22075
11560,15852
11560,192
11560,8767
11560,2956
11560,36801
25189,10400
25189,1229
25189,7570
25189,18364
25189,13920
2637,1205
2637,350
2637,883
2637,27550
2637,23959
18480,6730
18480,83247
18480,83248
18480,11040
18480,232055
709,10669
709,10679
709,2055
709,10680
709,2516
49730,71070
49730,64
49730,21029
49730,79795
49730,232396
2749,380
2749,6885
2749,12833
2749,7090
2749,822
9607,382
9607,5723
9607,2778
9607,20767
9607,26473
1830,2963
1830,18354
1830,7499
1830,569
1830,19299
54054,25541
54054,183812
54054,10582
54054,5723
54054,109561
228967,17051
228967,19274
228967,51988
228967,79082
228967,583051
46528,7517
46528,16962
46528,118
46528,6413
46528,69636
65,325
65,327
65,328
65,326
65,335
9476,1810
9476,17328
9476,27855
9476,6162
9476,42279
10610,18897
10610,7400
10610,4174
10610,6104
10610,655
745,62
745,3051
745,11616
745,9640
745,2680
49527,65731
49527,9281
49527,478
49527,228
49527,12833
73937,887
73937,67773
73937,70851
73937,80591
73937,5374
1885,2877
1885,23915
1885,56124
1885,56117
1885,23920
168672,3894
168672,51329
168672,9273
168672,17604
168672,72129
18240,18277
18240,10859
18240,2453
18240,8977
18240,71727
10398,2176
10398,15852
10398,21089
10398,49425
10398,942021
165,521
165,1062
165,1063
165,1951
165,1072
240832,1245
240832,192
240832,64880
240832,2960
240832,7031
216015,118545
216015,1254583
216015,49971
216015,222130
216015,59251
12279,3131
12279,17832
12279,57674
12279,57675
12279,16483
1645,10297
1645,18277
1645,2231
1645,1979
1645,17485
11007,67773
11007,5149
11007,15555
11007,11824
11007,5958
193756,13240
193756,60900
193756,46593
193756,11107
193756,123102
11287,31
11287,16935
11287,3125
11287,15309
11287,16165
259693,17178
259693,21657
259693,1330999
259693,1518
259693,1554519
37799,44735
37799,37625
37799,12111
37799,53807
37799,2978
10184,880
10184,4491
10184,69597
10184,6161
10184,16666
4257,1772
4257,35705
4257,14886
4257,8984
4257,18471
4234,15234
4234,9206
4234,14405
4234,18352
4234,35595
196,521
196,1062
196,2453
196,1065
196,1063
257091,23659
257091,55638
257091,88029
257091,8977
257091,76126
6114,64
6114,1920
6114,4173
6114,6384
6114,20766
24803,5064
24803,9273
24803,2283
24803,61659
24803,58643
109410,172069
109410,164205
109410,3
109410,87243
109410,22227
1213,1892
1213,12052
1213,9642
1213,112
1213,1233
100042,206
100042,8447
100042,176497
100042,3391
100042,77547
9036,8167
9036,21089
9036,56455
9036,21593
9036,27124
257211,380
257211,1813
257211,14343
257211,521563
257211,1561685
323675,55638
323675,9778
323675,81364
323675,110742
323675,83586
9361,11856
9361,289
9361,3203
9361,57448
9361,57449
1677,134
1677,11703
1677,9788
1677,9464
1677,58924
187,56731
187,6278
187,2296
187,5916
187,2295
7461,6065
7461,28657
7461,2178
7461,10205
7461,227
16538,22226
16538,41088
16538,80591
16538,62861
16538,18999
9889,12052
9889,70851
9889,1206
9889,60023
9889,14888
820,1269
820,2176
820,64
820,4724
820,12132
11565,78029
11565,9781
11565,6108
11565,69899
11565,11889
6073,287
6073,1204
6073,4691
6073,18999
6073,193
16996,29222
16996,41087
16996,14408
16996,42289
16996,17270
193610,6941
193610,41087
193610,974317
193610,25129
193610,12795
19912,94421
19912,94423
19912,84076
19912,94424
19912,21858
296098,31
296098,40900
296098,39388
296098,21278
296098,8197
8007,887
8007,193
8007,16856
8007,53572
8007,18181
32823,21007
32823,59919
32823,9827
32823,32798
32823,17782
4380,1205
4380,16866
4380,4038
4380,4494
4380,2283
11551,20814
11551,205
11551,5724
11551,14104
11551,212
10336,64856
10336,8349
10336,5723
10336,4604
10336,51812
11362,8767
11362,529
11362,194
11362,22063
11362,52776
50348,10297
50348,3141
50348,11864
50348,3905
50348,6164
48138,3896
48138,9824
48138,31717
48138,18992
48138,2310
1124,6968
1124,3894
1124,3895
1124,1245
1124,1333
227159,23532
227159,58224
227159,95101
227159,4491
227159,1979
68179,18269
68179,52997
68179,17835
68179,56731
68179,520
1579,17678
1579,17688
1579,17689
1579,42009
1579,62477
708,10669
708,10670
708,1924
708,10671
708,655
34851,17052
34851,8602
34851,2975
34851,3490
34851,11160
9930,4135
9930,26513
9930,589
9930,6197
9930,28641
1586,85
1586,1241
1586,16327
1586,17764
1586,41247
2044,6384
2044,18277
2044,21041
2044,290
2044,21042
9913,11661
9913,4800
9913,133
9913,5049
9913,52847
71864,9278
71864,33192
71864,17402
71864,14892
71864,1107800
10761,18352
10761,11705
10761,9013
10761,61659
10761,7472
209451,4690
209451,85924
209451,526727
209451,65395
209451,9996
11975,1892
11975,518
11975,10127
11975,6194
11975,5960
4970,4587
4970,3223
4970,17764
4970,955
4970,3911
11831,192
11831,15788
11831,4173
11831,938
11831,10297
9096,738
9096,11478
9096,55836
9096,56962
9096,56963
440,56389
440,25869
440,40543
440,76414
440,131006
11011,11510
11011,14101
11011,52995
11011,4003
11011,952664
10641,1205
10641,1920
10641,57829
10641,36802
10641,21657
11172,69597
11172,3291
11172,53368
11172,18
11172,58754
39513,19274
39513,11108
39513,11109
39513,23532
39513,41091
82687,19274
82687,10400
82687,63312
82687,3492
82687,36801
41446,15234
41446,9206
41446,14405
41446,34847
41446,17265
8224,2963
8224,73421
8224,4691
8224,4445
8224,16293
10537,5576
10537,5344
10537,6677
10537,11805
10537,6863
225886,6941
225886,41088
225886,52997
225886,475512
225886,2879
10385,5344
10385,3092
10385,14406
10385,6837
10385,55257
55779,131820
55779,37059
55779,1223185
55779,223124
55779,103389
10154,3291
10154,3085
10154,10478
10154,4521
10154,1292
10647,1979
10647,9994
10647,9640
10647,12217
10647,8767
11431,69597
11431,11669
11431,74151
11431,1240
11431,69423
8457,887
8457,41087
8457,15760
8457,26292
8457,55097
188161,52139
188161,6885
188161,3896
188161,71070
188161,41686
8850,7447
8850,11389
8850,14698
8850,1039
8850,1327
64685,929136
64685,31
64685,18277
64685,2201
64685,1230
38357,53714
38357,3
38357,17178
38357,4785
38357,3092
10060,62644
10060,52847
10060,31164
10060,334
10060,18288
11398,10814
11398,55636
11398,7868
11398,10427
11398,2712
1833,6165
1833,17736
1833,5916
1833,19392
1833,19393
10391,326
10391,32799
10391,65362
10391,17328
10391,6886
8970,67773
8970,18892
8970,8930
8970,56867
8970,22126
9306,3084
9306,5576
9306,11207
9306,826
9306,141987
11370,50
11370,8211
11370,9029
11370,3129
11370,20746
12184,524
12184,1245
12184,8783
12184,38941
12184,5470
1921,6384
1921,6885
1921,11355
1921,19974
1921,16858
1683,448
1683,18616
1683,17605
1683,1285
1683,9029
203,1037
203,380
203,2555
203,2556
203,2557
11858,518
11858,13240
11858,66804
11858,1736
11858,42157
62835,8691
62835,7248
62835,68287
62835,15424
62835,1120
18937,7523
18937,2130
18937,64
18937,7167
18937,10223
13536,380
13536,17051
13536,3910
13536,13446
13536,10477
15556,5576
15556,23931
15556,11084
15556,6106
15556,52374
10718,26291
10718,9778
10718,34844
10718,36801
10718,31841
11062,1158
11062,3036
11062,2233
11062,1004
11062,2641
10802,19189
10802,6677
10802,11150
10802,2683
10802,2055
1887,205
1887,17881
1887,351
1887,9626
1887,9827
6071,16560
6071,2231
6071,2963
6071,9994
6071,49824
10461,16483
10461,8436
10461,38581
10461,2295
10461,12796
80278,3489
80278,3061
80278,1136406
80278,1304662
80278,1207881
12704,6449
12704,4483
12704,6553
12704,28164
12704,726
10315,1461
10315,5064
10315,17881
10315,1532
10315,486
16643,11701
16643,12833
16643,4252
16643,71198
16643,65756
2687,54812
2687,589
2687,4783
2687,21731
2687,537
11025,67848
11025,67849
11025,26510
11025,28637
11025,67850
8849,9642
8849,3141
8849,4987
8849,13636
8849,56105
78698,69597
78698,17697
78698,40462
78698,5025
78698,20212
30943,1160
30943,4515
30943,2395
30943,23495
30943,156606
9544,10822
9544,11317
9544,9029
9544,1646
9544,57897
24418,4764
24418,27972
24418,109441
24418,11663
24418,3136
7288,7399
7288,69597
7288,52313
7288,38425
7288,15009
14655,2231
14655,1897
14655,15566
14655,59256
14655,52601
24575,588
24575,12518
24575,56930
24575,10427
24575,12248
10366,15111
10366,65235
10366,65236
10366,64856
10366,11321
19898,11107
19898,6065
19898,55086
19898,43202
19898,116637
4965,33
4965,289
4965,327
4965,7132
4965,4252
15074,50398
15074,20751
15074,17328
15074,11278
15074,1086
56715,1003
56715,18979
56715,28781
56715,11154
56715,1234
1272,2037
1272,9827
1272,16828
1272,1620
1272,7248
72358,776
72358,19
72358,7248
72358,54729
72358,11703
20542,33260
20542,33259
20542,5576
20542,10774
20542,58317
266396,2228
266396,69489
266396,3810
266396,5538
266396,40900
9978,61363
9978,33397
9978,3061
9978,1923
9978,11275
8271,10959
8271,20376
8271,530
8271,52
8271,54247
10428,9012
10428,11701
10428,17772
10428,26457
10428,28863
5353,1205
5353,18288
5353,9274
5353,9824
5353,44735
11934,504
11934,10431
11934,3636
11934,1466
11934,4251
19495,58982
19495,19487
19495,58319
19495,84731
19495,84732
26486,4756
26486,7447
26486,3051
26486,49148
26486,11477
9495,57700
9495,57701
9495,8874
9495,7486
9495,39126
24420,8783
24420,53714
24420,95635
24420,3229
24420,17402
1257,3092
1257,16855
1257,16856
1257,16857
1257,16858
62214,49918
62214,11514
62214,519
62214,2641
62214,66646
16320,51797
16320,9576
16320,21088
16320,54882
16320,2059
8842,5344
8842,4252
8842,830
8842,11703
8842,4987
9531,20006
9531,9309
9531,55278
9531,1067
9531,1734
64807,380
64807,16483
64807,1903
64807,19498
64807,55638
11529,368
11529,6164
11529,18352
11529,11850
11529,25702
20943,25541
20943,17276
20943,74409
20943,62065
20943,12538
9099,67773
9099,707
9099,14104
9099,21104
9099,15028
9488,3131
9488,17832
9488,57674
9488,57675
9488,884
193,2387
193,2388
193,1213786
193,2390
193,2391
55787,11288
55787,368
55787,27319
55787,223518
55787,11066
10400,5292
10400,25868
10400,13549
10400,23626
10400,10727
1957,16866
1957,20215
1957,3196
1957,5346
1957,10430
10833,10205
10833,33259
10833,193
10833,11477
10833,11662
256961,32895
256961,78436
256961,72968
256961,59296
256961,2203
5852,16866
5852,8767
5852,23958
5852,18288
5852,27396
12312,12898
12312,31171
12312,6473
12312,19974
12312,26485
622,85
622,8924
622,5313
622,8925
622,8926
11306,3291
11306,193
11306,520
11306,52
11306,5502
12508,13240
12508,4491
12508,973
12508,17287
12508,72576
25793,109560
25793,60561
25793,52851
25793,66586
25793,77069
10534,1229
10534,6692
10534,47879
10534,24965
10534,23958
1091,6856
1091,65827
1091,11065
1091,15417
1091,15413
87421,12835
87421,1372
87421,51798
87421,31384
87421,71913
10871,6065
10871,2047
10871,8655
10871,67805
10871,7134
13503,19210
13503,38581
13503,18976
13503,32597
13503,57108
13600,36592
13600,45051
13600,5960
13600,1532
13600,2641
68722,73421
68722,1233
68722,9273
68722,4784
68722,88124
14324,76916
14324,17244
14324,11617
14324,47589
14324,76923
14325,10689
14325,6065
14325,31134
14325,17764
14325,53923
299687,56734
299687,1108907
299687,1167375
299687,1094091
299687,1379122
312221,135651
312221,16483
312221,95047
312221,62561
312221,119598
23168,880
23168,15556
23168,17604
23168,65717
23168,59175
76494,6941
76494,16866
76494,9281
76494,84223
76494,131520
4944,1461
4944,3910
4944,287
4944,6949
4944,3063
10488,17140
10488,1038
10488,17276
10488,68321
10488,985532
96721,3872
96721,74568
96721,59315
96721,5644
96721,58502
334,1231
334,3905
334,4764
334,500
334,4492
23742,62
23742,56903
23742,116714
23742,57599
23742,49961
259694,118545
259694,221581
259694,88029
259694,85139
259694,87822
62837,192
62837,15852
62837,18688
62837,18052
62837,10823
8966,37917
8966,11288
8966,21029
8966,84214
8966,56857
8470,5292
8470,3087
8470,8256
8470,55314
8470,55315
11001,78029
11001,36422
11001,4169
11001,11803
11001,74615
138832,58224
138832,4491
138832,93491
138832,34847
138832,27105
2163,6856
2163,22131
2163,8183
2163,22132
2163,22133
36670,738
36670,326
36670,10647
36670,9126
36670,10938
23048,3036
23048,51988
23048,52997
23048,64342
23048,54729
227735,192
227735,15852
227735,18052
227735,972951
227735,18688
2155,880
2155,33
2155,6885
2155,1117
2155,10825
8409,12835
8409,18291
8409,18082
8409,54864
8409,49818
222936,51329
222936,54693
222936,53714
222936,1532
222936,17697
31908,7447
31908,4512
31908,12519
31908,2395
31908,8977
10219,569
10219,16145
10219,64710
10219,43662
10219,10883
48171,4173
48171,235767
48171,8602
48171,13014
48171,8785
782,569
782,9642
782,11626
782,139
782,1903
11802,62861
11802,57854
11802,8447
11802,9657
11802,52775
9776,2632
9776,1897
9776,19152
9776,12538
9776,16217
18785,51329
18785,27105
18785,58225
18785,21180
18785,69122
817,12073
817,69122
817,13919
817,9208
817,2879
268,514
268,2232
268,326
268,3796
268,3798
45054,23458
45054,15336
45054,8210
45054,17289
45054,31384
943,2461
943,2047
943,4517
943,14343
943,14344
22881,18277
22881,112560
22881,8534
22881,74428
22881,66658
10054,57674
10054,57675
10054,3131
10054,17832
10054,10697
51540,4491
51540,23532
51540,95101
51540,58224
51540,72466
44264,1229
44264,1892
44264,16851
44264,12834
44264,130640
350,5064
350,1813
350,5081
350,2283
350,1284159
152,1748
152,1749
152,1750
152,1751
152,1752
109431,23532
109431,55536
109431,15277
109431,2956
109431,76126
1598,380
1598,1733
1598,4431
1598,3196
1598,10671
8065,38941
8065,1979
8065,7517
8065,54247
8065,51998
271718,440414
271718,19278
271718,60073
271718,1219901
271718,503103
11638,1897
11638,18976
11638,8691
11638,44185
11638,70775
409,5469
409,1137
409,5293
409,5470
409,5471
2118,1979
2118,529
2118,518
2118,2505
2118,326
11459,11665
11459,6856
11459,11164
11459,31838
11459,56251
10806,8945
10806,3234
10806,15112
10806,2876
10806,8857
9348,57395
9348,2282
9348,147
9348,658
9348,2178
377,11163
377,13652
377,5141
377,13656
377,13657
8843,16866
8843,7132
8843,4937
8843,17352
8843,56513
9313,6193
9313,16940
9313,16927
9313,5168
9313,6949
39486,2882
39486,6949
39486,349
39486,21043
39486,17874
1273,16828
1273,11863
1273,10134
1273,19303
1273,2387
13920,9777
13920,228
13920,1981
13920,3978
13920,26513
50544,12111
50544,18973
50544,1276
50544,57755
50544,147710
325133,19274
325133,9827
325133,29222
325133,56734
325133,1253355
140823,7056
140823,31
140823,13242
140823,72466
140823,47720
1883,5292
1883,9780
1883,8354
1883,19739
1883,18792
89492,22226
89492,41087
89492,41088
89492,41090
89492,19537
22949,2157
22949,8891
22949,13922
22949,15033
22949,2876
12437,2440
12437,3968
12437,25702
12437,3969
12437,978
2959,2157
2959,16855
2959,17697
2959,29020
2959,15286
9957,53926
9957,60949
9957,60950
9957,16165
9957,51857
11648,2882
11648,3036
11648,20
11648,290
11648,20212
9366,85
9366,1158
9366,147
9366,9257
9366,785
1576,63
1576,17647
1576,11867
1576,146784
1576,1104994
609,8977
609,10080
609,10083
609,10086
609,10084
5516,31
5516,43853
5516,9562
5516,18999
5516,21629
13051,13240
13051,18973
13051,2222
13051,8171
13051,5577
49530,12111
49530,71070
49530,2037
49530,59315
49530,61363
34806,16866
34806,41297
34806,81164
34806,29020
34806,18471
49022,11661
49022,417
49022,17697
49022,83225
49022,122888
11469,78029
11469,36219
11469,207
11469,9831
11469,15028
23479,6837
23479,68890
23479,90163
23479,83810
23479,90164
11667,15111
11667,27888
11667,21702
11667,58646
11667,12207
423,3490
423,3491
423,6637
423,6638
423,6639
2447,15293
2447,25072
2447,765
2447,17857
2447,8785
10066,25837
10066,38406
10066,12792
10066,49623
10066,62747
2288,1204
2288,9642
2288,524
2288,2296
2288,23608
88794,6193
88794,52419
88794,25879
88794,53807
88794,3489
13515,2628
13515,52851
13515,20189
13515,75041
13515,75042
11979,56778
11979,21352
11979,22223
11979,20239
11979,47654
169,1109
169,2047
169,2048
169,2049
169,2051
8090,2882
8090,21029
8090,3492
8090,33528
8090,54782
11622,18269
11622,5588
11622,4690
11622,5606
11622,51797
3604,33321
3604,33322
3604,2201
3604,10501
3604,27163
9541,880
9541,57893
9541,882
9541,16866
9541,15903
94348,80602
94348,50347
94348,1003
94348,28657
94348,4808
8197,3036
8197,1979
8197,9642
8197,389
8197,12536
336004,47296
336004,380
336004,7517
336004,543530
336004,78452
35019,7056
35019,77996
35019,5469
35019,1579
35019,10978
10410,514
10410,518
10410,23346
10410,22131
10410,4764
8836,12640
8836,12214
8836,2956
8836,9188
8836,336
14442,1813
14442,12791
14442,2130
14442,2535
14442,34901
321741,2888
321741,7447
321741,13
321741,1216606
321741,52
59965,84214
59965,112561
59965,658
59965,11355
59965,49
14175,3061
14175,17835
14175,13472
14175,388
14175,41419
11004,3392
11004,2219
11004,3910
11004,3897
11004,9626
11918,3272
11918,60072
11918,7633
11918,4443
11918,4175
98357,13240
98357,934
98357,1922
98357,2954
98357,12834
10012,62010
10012,6886
10012,44735
10012,16501
10012,20750
49526,24045
49526,335
49526,37046
49526,78324
49526,1132104
268920,368
268920,63522
268920,72994
268920,3911
268920,55755
9093,1810
9093,8210
9093,11661
9093,938
9093,3968
119283,976
119283,16866
119283,1733
119283,19654
119283,5365
11823,205
11823,6162
11823,4783
11823,5530
11823,1369
35169,18269
35169,83586
35169,15110
35169,113867
35169,71403
118957,138010
118957,145247
118957,20402
118957,109438
118957,210275
849,12811
849,12812
849,12513
849,2629
849,3475
4515,4135
4515,5064
4515,500
4515,454
4515,37625
18886,2047
18886,5293
18886,36067
18886,2165
18886,3197
6575,4764
6575,51856
6575,51857
6575,41091
6575,10361
6440,1979
6440,1231
6440,112
6440,5309
6440,4935
13496,72466
13496,1894
13496,17303
13496,16856
13496,20814
18320,5081
18320,388
18320,2983
18320,6162
18320,8436
22787,3967
22787,16856
22787,4139
22787,31132
22787,25878
8967,287
8967,2228
8967,83002
8967,1715121
8967,1715122
37498,15111
37498,51359
37498,7004
37498,60949
37498,26782
144336,1100
144336,65731
144336,175826
144336,20580
144336,6195
9616,1810
9616,27855
9616,11953
9616,13633
9616,27811
13056,56614
13056,17287
13056,35551
13056,5414
13056,6806
14113,12898
14113,14405
14113,54812
14113,35654
14113,7431
285783,24045
285783,2282
285783,1021684
285783,222121
285783,18473
49478,2464
49478,533016
49478,6407
49478,995587
9726,934
9726,8293
9726,3926
9726,2441
9726,37260
20763,109
20763,11478
20763,2059
20763,11512
20763,4787
9702,58646
9702,58647
9702,4589
9702,16427
9702,58648
9311,15887
9311,5168
9311,194
9311,388
9311,207
9280,11008
9280,3131
9280,9979
9280,57121
9280,2518
26843,5401
26843,522
26843,936
26843,18847
26843,3268
11876,1137
11876,15533
11876,24816
11876,33161
11876,16927
22267,2219
22267,22108
22267,2954
22267,51860
22267,1244
310706,2975
310706,1372
310706,29221
310706,38674
310706,821
198663,527393
198663,1310760
198663,115150
198663,78062
198663,1389339
239573,4937
239573,54697
239573,11006
239573,83873
239573,23459
10436,11856
10436,1160
10436,1920
10436,65284
10436,400
1381,6968
1381,3293
1381,9560
1381,1173
1381,230
2162,9777
2162,22108
2162,22109
2162,19839
2162,22111
127493,2963
127493,50463
127493,6164
127493,506085
127493,6413
228205,928572
228205,52018
228205,12139
228205,129104
228205,54738
2900,85
2900,6885
2900,3977
2900,20387
2900,11151
21311,326
21311,20239
21311,19977
21311,8784
21311,2639
77875,17276
77875,10860
77875,139
77875,1922
77875,154182
192136,17605
192136,2038
192136,2606
192136,996636
192136,2607
18254,6449
18254,3092
18254,52995
18254,514
18254,64822
881,500
881,514
881,3416
881,4724
881,7166
10877,23880
10877,21355
10877,21353
10877,18471
10877,1103
9600,78029
9600,9781
9600,13242
9600,58147
9600,18288
202575,571564
202575,45603
202575,64445
202575,130081
202575,1232172
71469,46593
71469,19538
71469,52442
71469,92404
71469,2978
85446,479656
85446,932091
85446,110743
85446,222141
85446,932093
326,2231
326,25654
326,77330
326,60005
326,52478
10685,13548
10685,6384
10685,3141
10685,8874
10685,8191
7220,11155
7220,8891
7220,883
7220,6355
7220,15007
9763,58982
9763,4941
9763,58016
9763,8435
9763,480
72387,976
72387,14541
72387,20904
72387,565675
72387,31512
12596,3036
12596,879
12596,112
12596,11701
12596,76102
1892,2
1892,3
1892,4
1892,3799
1892,6
13460,25702
13460,382
13460,56890
13460,2957
13460,2482
8055,204
8055,5469
8055,5847
8055,49018
8055,2310
50647,22226
50647,4491
50647,15009
50647,50463
50647,54470
10719,23659
10719,3085
10719,11664
10719,2453
10719,27974
9294,8891
9294,26467
9294,2178
9294,3087
9294,12645
11888,26485
11888,9777
11888,5563
11888,588
11888,62520
9647,1532
9647,650
9647,24367
9647,95024
9647,10556
9353,70851
9353,57409
9353,57410
9353,57411
9353,57412
55721,41091
55721,9827
55721,52792
55721,63234
55721,475512
109414,17051
109414,21007
109414,19274
109414,449
109414,62862
10307,4687
10307,5168
10307,378
10307,9781
10307,9284
11978,380
11978,9777
11978,6885
11978,53923
11978,11066
22907,31136
22907,17244
22907,2876
22907,8177
22907,17605
87567,380
87567,3092
87567,25541
87567,71070
87567,17052
38322,78029
38322,53336
38322,117669
38322,42743
38322,62066
45612,131
45612,11705
45612,21657
45612,82417
45612,83874
7305,569
7305,147119
7305,52419
7305,7039
7305,52420
3594,206
3594,12519
3594,33235
3594,6413
3594,21044
157841,1043693
157841,1283
157841,351
157841,540
157841,51042
11519,707
11519,13726
11519,7171
11519,8607
11519,8608
12920,6856
12920,501
12920,10823
12920,1951
12920,52
59,110
59,49
59,226
59,225
59,227
9335,976
9335,38425
9335,57346
9335,57345
9335,7693
12106,4430
12106,193
12106,934
12106,6193
12106,2144
11141,517
11141,1231
11141,3968
11141,7489
11141,3713
8649,2963
8649,4687
8649,1230
8649,10182
8649,3197
31867,9642
31867,2178
31867,8602
31867,23626
31867,23229
3587,2395
3587,16927
3587,9640
3587,29408
3587,8263
124459,4495
124459,206
124459,884
124459,59315
124459,4691
24662,2154
24662,77353
24662,95791
24662,82630
24662,1227071
32274,5587
32274,2049
32274,3234
32274,3036
32274,1532
182,1461
182,112
182,2219
182,2220
182,2221
5494,17648
5494,15555
5494,723
5494,61981
5494,43680
28,8349
28,3084
28,3087
28,8351
28,8350
38073,69597
38073,15033
38073,95101
38073,58224
38073,18979
2054,3037
2054,21104
2054,21105
2054,3019
2054,3905
302156,1269
302156,64
302156,2176
302156,10859
302156,31384
606,5064
